year,sfcWind
1997,3.99939349
1998,4.42847920
1999,4.09799544
2000,3.45928370
2001,3.49508419
2002,4.08747918
2003,3.09474907
2004,4.11778819
2005,3.74647505
2006,3.84312794
2007,3.57364666
2008,3.42952775
2009,4.02258887
2010,4.42393347
2011,3.47343284
2012,3.57414626
2013,3.12664117
2014,3.17767224
2015,3.08389358
2016,3.16420568
2017,3.21031271
2018,3.30289480
2019,2.85643414
2020,3.24139065
2021,3.10322581
2022,2.90352598
2023,3.47489463
2024,3.81772652
